locus_tag,product,tier,predicted_call,confidence,evidence,measured_essential,ess_score,noness_score,conservation,n_paralogs,gene_len_aa,leading,mobile_dist_kb,n_sisters,max_sisters,ovote_ess,ovote_non,dnds,cross_validated
RS_RS05865,ABC transporter ATP-binding protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.4179548179693108,0.5689986404820703,0.2682926829268293,8.0,552,1,171.88,3,3,112,280,0.1109178341689839,True
RS_RS05870,C40 family peptidase,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score|E_dnds,1,0.4264119612933899,0.6087133105786073,0.1724137931034483,0.0,223,1,173.33,3,3,12,50,0.08355826649833505,True
RS_RS05875,patatin-like phospholipase family protein,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2876804164549785,0.7220298948464448,0.064516129032258,0.0,320,0,174.22,3,3,4,40,0.15043882764981892,False
RS_RS05880,glutamate--tRNA ligase,CONFIDENT_ESSENTIAL,essential,3,E_cons_core|E_ortho|E_dnds,1,0.953484851589802,0.03114699515987164,1.0,0.0,466,1,175.57,3,3,44,0,0.09615385912012257,True
RS_RS05915,MATE family efflux transporter,CONDITIONAL_SUSPECT,unknown,0,N_score|N_long_lagging|E_dnds|P_conditional,0,0.2240048297140709,0.8126158030731556,0.025,3.0,449,0,178.03,3,3,5,139,0.09874366865450257,True
RS_RS05920,ArnT family glycosyltransferase,UNRESOLVED,unknown,0,E_cons_core,1,0.8768776381813771,0.0998076715791158,0.8,0.0,599,0,179.59,3,3,8,1,0.1491449517877879,False
RS_RS05925,type B 50S ribosomal protein L31,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_dnds,1,0.9733019745970866,0.030981398578571757,0.9736842105263158,0.0,88,0,180.78,3,3,50,1,0.05866948998465615,True
RS_RS05930,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.272964456852818,0.7191300590466322,0.0,0.0,188,0,181.38,1,3,0,1,0.36246336058273954,True
RS_RS05935,M90 family metallopeptidase,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2773140361468799,0.7520319063027162,0.037037037037037,0.0,289,0,182.1,3,3,1,31,0.13308750531973196,False
RS_RS05940,LuxR C-terminal-related transcriptional regulator,UNRESOLVED,unknown,0,N_redundancy|E_dnds,1,0.7270224683150948,0.27848684529099704,0.4210526315789473,11.0,223,0,182.92,3,3,222,162,0.01920535466907049,False
RS_RS05945,sigma-54 dependent transcriptional regulator,CONDITIONAL_SUSPECT,unknown,0,N_redundancy|N_long_lagging|E_dnds|P_conditional,1,0.4606387622351299,0.5652300766602404,0.2631578947368421,5.0,459,0,184.95,3,3,100,196,0.0868990028587196,True
RS_RS05950,transcription termination factor Rho,CONFIDENT_ESSENTIAL,essential,2,E_cons_core|E_dnds,1,0.9544278434961098,0.04296757636219731,0.9696969696969696,0.0,421,0,186.53,3,3,37,2,0.013095540536946617,True
RS_RS05955,thioredoxin TrxA,CONFIDENT_ESSENTIAL,essential,2,E_cons_core|E_dnds,1,0.9461856297616388,0.050351045821591604,0.8205128205128205,0.0,109,0,187.51,3,3,40,7,0.03393024891880215,True
RS_RS05960,PD-(D/E)XK nuclease family protein,UNRESOLVED,unknown,0,E_cons_core,1,0.501216146242935,0.43392638082860013,0.5,0.0,963,1,189.32,3,3,5,1,,False
RS_RS05965,UvrD-helicase domain-containing protein,UNRESOLVED,unknown,0,E_cons_core,1,0.5709465622796408,0.370265677157405,0.6363636363636364,0.0,1178,1,192.53,3,3,11,5,,False
RS_RS05970,DNA polymerase III subunit gamma/tau,CONFIDENT_ESSENTIAL,essential,2,E_cons_core|E_ortho,1,0.9323940944006358,0.03674775197476664,1.0,0.0,729,1,195.68,3,3,37,0,,True
RS_RS05975,YbaB/EbfC family nucleoid-associated protein,CONFIDENT_ESSENTIAL,essential,3,E_cons_core|E_geometry|E_dnds,1,0.8942573725131011,0.09216359166150959,0.6666666666666666,0.0,116,1,197.04,3,3,28,14,0.05259208010048638,True
RS_RS05980,recombination mediator RecR,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|E_dnds|P_rogue,0,0.3378265683627563,0.6414238767107537,0.0769230769230769,0.0,208,1,197.63,3,3,3,42,0.04844812807140288,False
RS_RS05985,carbohydrate porin,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.2010589370532606,0.8368703371909857,0.0,0.0,474,0,198.68,3,3,0,7,,True
RS_RS05990,LysR substrate-binding domain-containing protein,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.8899290803087457,0.07262662911744833,0.6097560975609756,57.0,307,1,200.01,3,3,1595,667,1.5269579391325863,True
RS_RS05995,CaiB/BaiF CoA transferase family protein,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score|E_dnds,0,0.2370625813599048,0.7477073625413853,0.0303030303030303,2.0,403,1,201.11,3,3,5,140,0.024390994207846996,True
RS_RS06000,ABC transporter substrate-binding protein,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score|E_dnds,0,0.2980637997223856,0.7246511138373943,0.0769230769230769,2.0,350,1,202.33,3,3,10,108,0.09108017354888909,True
RS_RS06005,ABC transporter ATP-binding protein,UNRESOLVED,unknown,0,E_geometry,1,0.545115603867386,0.4030050725188494,0.28125,3.0,271,1,203.33,3,3,84,99,0.22749094698821187,False
RS_RS06010,ABC transporter permease,UNRESOLVED,unknown,0,E_geometry|E_dnds,0,0.5519151567107983,0.444299706679633,0.28125,3.0,264,1,204.15,3,3,52,130,0.099462752027981,False
RS_RS06015,TetR/AcrR family transcriptional regulator,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,0,0.8241967387264778,0.14115128019207163,0.5365853658536586,15.0,210,1,204.93,3,3,362,261,0.16738336966525455,True
RS_RS06020,alkene reductase,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,1,0.272198776046117,0.7237008108991285,0.054054054054054,3.0,369,1,205.91,3,3,13,144,0.1290648325025338,True
RS_RS06025,NADPH:quinone oxidoreductase family protein,UNRESOLVED,unknown,0,N_redundancy,0,0.6476901135116683,0.3472105852501318,0.358974358974359,14.0,325,0,207.03,3,3,253,228,0.13594085810203432,False
RS_RS06030,5'/3'-nucleotidase SurE,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|E_dnds|P_rogue,0,0.3307207448476266,0.673192288795065,0.0789473684210526,0.0,252,1,208.09,3,3,5,42,0.0774728226673324,False
RS_RS06035,protein-L-isoaspartate(D-aspartate) O-methyltransferase,UNRESOLVED,unknown,0,E_geometry,0,0.577288629793528,0.3515078233204283,0.3333333333333333,0.0,322,1,208.96,3,3,1,6,0.13653137470242108,False
RS_RS06040,peptidoglycan DD-metalloendopeptidase family protein,UNRESOLVED,unknown,0,E_geometry,0,0.7079410114138146,0.27506077439145477,0.44,0.0,276,1,209.86,3,3,12,23,0.13456394993553236,False
RS_RS06045,RNA polymerase sigma factor RpoS,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score|E_dnds,0,0.4221475824532004,0.6083717079271866,0.2068965517241379,0.0,378,1,210.85,3,3,6,28,0.0603767909655036,True
RS_RS06050,endonuclease/exonuclease/phosphatase family protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2568014795040212,0.7809615173529569,0.0,0.0,290,0,211.89,3,3,0,8,0.153809923713241,True
RS_RS06055,23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|E_dnds|P_rogue,0,0.2046724529573459,0.8234104594366572,0.0,0.0,451,1,213.15,3,3,0,54,0.09518742318138569,True
RS_RS06060,Bax inhibitor-1/YccA family protein,UNRESOLVED,unknown,0,E_dnds,0,0.4617951897125006,0.6444802009428806,0.1764705882352941,0.0,234,0,214.26,3,3,6,39,0.06827772115733824,False
RS_RS06065,nucleoside-diphosphate kinase,CONFIDENT_ESSENTIAL,essential,3,E_cons_core|E_geometry|E_dnds,1,0.9406719078962686,0.05723251818198226,0.8048780487804879,0.0,142,1,215.19,3,3,38,9,0.02212241365634641,True
RS_RS06070,23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score|E_dnds,0,0.3412327873413252,0.717937059229697,0.1282051282051282,0.0,384,1,216.03,3,3,8,37,0.05120648371128728,True
RS_RS06075,type IV pilus biogenesis/stability protein PilW,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,1,0.348383136955136,0.6745838340108431,0.0952380952380952,0.0,264,1,217.0,3,3,3,23,,False
RS_RS06080,helix-turn-helix domain-containing protein,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,1,0.3936009451721375,0.5705339534819215,0.1785714285714285,0.0,368,1,217.94,3,3,7,27,0.42099286804469566,True
RS_RS06085,flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase,CONFIDENT_ESSENTIAL,essential,3,E_cons_core|E_ortho|E_dnds,1,0.9591894460804724,0.025416629698365566,1.0,0.0,432,1,219.19,3,3,41,0,0.045170623553044666,True
RS_RS06090,histidine--tRNA ligase,CONFIDENT_ESSENTIAL,essential,2,E_cons_core|E_dnds,1,0.9498924596466384,0.03916783421748525,0.951219512195122,0.0,441,1,220.56,3,3,45,2,0.07393601040616304,True
RS_RS06095,YfgM family protein,UNRESOLVED,unknown,0,E_geometry,1,0.7166870070727459,0.2496057021817642,0.4230769230769231,0.0,212,1,221.57,3,3,12,19,0.1264065446624764,False
RS_RS06100,outer membrane protein assembly factor BamB,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.7941120926327626,0.1602841865393124,0.5806451612903226,0.0,389,1,222.53,3,3,22,14,0.15838068562409735,False
RS_RS06105,ribosome biogenesis GTPase Der,CONFIDENT_ESSENTIAL,essential,3,E_cons_core|E_ortho|E_dnds,1,0.9590423780092688,0.029908524027941107,1.0,0.0,448,1,223.98,3,3,44,0,0.03632707057499848,True
RS_RS06110,RNA chaperone Hfq,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.9485617509497128,0.06812717822493704,0.8064516129032258,0.0,80,1,225.06,3,3,29,6,,True
RS_RS06115,GTPase HflX,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|E_dnds|P_rogue,0,0.285313555028014,0.7351950766975437,0.081081081081081,0.0,418,1,225.88,3,3,6,37,0.06264169192921883,False
RS_RS06120,FtsH protease activity modulator HflK,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.3713047931836716,0.6536117610487067,0.1818181818181818,0.0,460,1,227.26,3,3,7,33,0.1460239837499938,True
RS_RS06125,protease modulator HflC,UNRESOLVED,unknown,0,E_geometry|E_dnds,1,0.4911532171892749,0.5400304690325326,0.2307692307692307,2.0,305,1,228.42,3,3,26,76,0.0794166597062318,False
RS_RS06130,DUF2065 domain-containing protein,UNRESOLVED,unknown,0,E_geometry,1,0.5993246945395609,0.39319502283990776,0.25,0.0,67,1,229.06,3,3,4,3,0.20903509366031237,False
RS_RS06135,ATP phosphoribosyltransferase regulatory subunit,UNRESOLVED,unknown,0,E_geometry|E_dnds,1,0.4855424237989865,0.4718631764417476,0.2631578947368421,0.0,387,1,229.79,3,3,9,14,0.0627578054698971,False
RS_RS06140,adenylosuccinate synthase,CONFIDENT_ESSENTIAL,essential,2,E_cons_core|E_dnds,1,0.8989693228063995,0.08390338677580256,0.7804878048780488,0.0,447,1,231.14,3,3,38,9,0.025584280334318622,True
RS_RS06145,phosphoribosyltransferase,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.3313569795830801,0.6820935371510167,0.0476190476190476,0.0,194,1,232.24,3,3,1,25,0.11057061371963173,False
RS_RS06155,ribonuclease R,ROGUE_SUSPECT,unknown,0,N_score|E_dnds|P_rogue,0,0.1363772740211746,0.9001450861419743,0.0256410256410256,0.0,864,1,234.32,3,3,1,44,0.060822380285714024,False
RS_RS06160,23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score|E_dnds,0,0.3743770100094278,0.630176141973138,0.1081081081081081,0.0,250,1,236.01,3,3,5,38,0.08499558611057263,True
RS_RS06165,SIR2 family NAD-dependent protein deacylase,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.3539847202020436,0.6135339191257638,0.0909090909090909,0.0,250,1,236.76,3,3,5,39,0.1071816066321757,False
RS_RS06170,transaldolase,UNRESOLVED,unknown,0,E_dnds,0,0.4873926432802877,0.5438506603387335,0.225,0.0,320,0,236.22,3,3,9,41,0.08709035368336443,False
RS_RS06175,ribose-5-phosphate isomerase RpiA,CONFIDENT_ESSENTIAL,essential,3,E_cons_core|E_geometry|E_dnds,1,0.939403383807093,0.03942797480996511,0.8285714285714286,0.0,229,1,235.24,3,3,34,6,0.037535374469668745,True
RS_RS06180,NCS1 family nucleobase:cation symporter-1,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2298880704963485,0.8054455063854535,0.0416666666666666,0.0,503,1,233.74,3,3,2,87,0.21018410723999215,True
RS_RS06185,methyl-accepting chemotaxis protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,1,0.2908034295063117,0.7149189659009425,0.1034482758620689,8.0,515,1,231.9,3,3,60,230,0.22123138699573294,True
RS_RS06190,oxidative damage protection protein,UNRESOLVED,unknown,0,E_dnds,1,0.5833613989808722,0.47601561147444355,0.2307692307692307,0.0,92,0,230.88,3,3,9,22,0.03742331440587868,False
RS_RS06200,5-deoxy-glucuronate isomerase,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2686242844838392,0.7697667488848761,0.0,0.0,272,0,228.81,3,3,0,24,,True
RS_RS06205,myo-inosose-2 dehydratase,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.3106084979578073,0.7482391275568441,0.0555555555555555,1.0,310,0,227.91,3,3,3,21,,False
RS_RS06210,3D-(3%2C5/4)-trihydroxycyclohexane-1%2C2-dione acylhydrolase (decyclizing),CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1723288583685781,0.8651854648552428,0.0,0.0,628,0,226.43,3,3,0,21,,True
RS_RS06215,bifunctional 5-dehydro-2-deoxygluconokinase/5-dehydro-2-deoxyphosphogluconate aldolase,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1663051201310778,0.8673402619284113,0.0,0.0,651,0,224.48,3,3,0,19,,True
RS_RS06220,sugar ABC transporter substrate-binding protein,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,1,0.375253952768262,0.6771482893796057,0.1290322580645161,2.0,310,1,222.73,3,3,38,122,,True
RS_RS06225,sugar ABC transporter ATP-binding protein,UNRESOLVED,unknown,0,N_redundancy,0,0.4614317868863976,0.5676384384401519,0.2682926829268293,8.0,510,1,221.41,3,3,112,280,,True
RS_RS06230,ABC transporter permease,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.4301892404274251,0.5935257750102292,0.1923076923076923,3.0,342,1,220.1,3,3,56,139,,True
RS_RS06235,sugar phosphate isomerase/epimerase family protein,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_strong|N_ortho,0,0.2476721997646966,0.7915111846641752,0.0,0.0,304,1,219.06,0,3,0,5,,False
RS_RS06240,TIM barrel protein,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3608341736236495,0.6620106729856802,0.1111111111111111,0.0,274,1,218.18,3,3,2,10,,True
RS_RS06245,Gfo/Idh/MocA family protein,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.4538838267481247,0.5604329291100724,0.2121212121212121,4.0,338,1,217.23,3,3,39,129,3.3820010310980946,True
RS_RS06250,TIM barrel protein,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.2941049975867592,0.7217526433718764,0.0555555555555555,1.0,309,1,216.22,3,3,3,21,,False
RS_RS06255,Gfo/Idh/MocA family protein,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.4311914160407586,0.5740260953593488,0.2121212121212121,4.0,391,1,215.14,3,3,39,129,,True
RS_RS06260,MurR/RpiR family transcriptional regulator,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_redundancy,1,0.3844467346715715,0.6473425610246056,0.1333333333333333,4.0,293,1,213.98,3,3,30,90,,True
RS_RS06265,amino-acid N-acetyltransferase,UNRESOLVED,unknown,0,E_dnds,1,0.5221941564772061,0.4908299596275499,0.32,0.0,466,0,212.81,3,3,10,19,0.02570586234882167,False
RS_RS06270,ATP-dependent RNA helicase HrpA,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.0597386427239534,0.9610151424996126,0.0,0.0,1332,1,210.03,3,3,0,31,1.7807043360481047,True
RS_RS06275,cytochrome D1 domain-containing protein,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|E_dnds|P_rogue,1,0.234978874134169,0.8016613760005532,0.0,0.0,331,1,207.4,3,3,1,32,0.0353500107240453,False
RS_RS06280,polysaccharide deacetylase family protein,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2471523350190845,0.7365116036868926,0.0,0.0,274,1,206.48,3,3,0,6,0.11822094105637336,True
RS_RS06285,sterol desaturase family protein,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2347030537394792,0.7862944480958377,0.0,0.0,325,1,205.58,3,3,1,8,0.17248990141477752,False
RS_RS06290,EI24 domain-containing protein,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2455954289954456,0.7751222943416011,0.0,0.0,286,1,204.59,3,3,1,8,,False
RS_RS06295,competence/damage-inducible protein A,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.247480993159246,0.7521528454214559,0.0,0.0,273,1,203.73,3,3,0,16,0.1211466848441825,True
RS_RS06300,rhodanese-like domain-containing protein,CONFIDENT_NONESSENTIAL,non-essential,1,N_score|E_dnds,0,0.4023609134329758,0.5515364709496715,0.1111111111111111,1.0,159,0,202.97,3,3,6,14,0.06508917769764838,True
RS_RS06305,3-hydroxylaminophenol mutase,CONFIDENT_ESSENTIAL,essential,2,E_cons_core|E_dnds,1,0.8468709735752601,0.16191112456020512,0.6923076923076923,1.0,472,1,201.57,3,3,94,23,0.03894063631124027,True
RS_RS06310,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.278905890956735,0.7380763066704776,0.0,0.0,171,1,200.44,3,3,0,6,0.1049742371089455,True
RS_RS06315,nitrogen regulation protein NR(II),ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2597870511745502,0.7515274148793846,0.0606060606060606,0.0,401,1,199.57,3,3,4,34,0.3543076593290236,False
RS_RS06320,nitrogen regulation protein NR(I),UNRESOLVED,unknown,0,N_redundancy,1,0.4354582970773011,0.5484134306549152,0.2631578947368421,5.0,503,1,198.17,3,3,100,196,,True
RS_RS06325,hypothetical protein,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.3104303034118821,0.7647082949144652,0.0,0.0,109,0,197.15,3,3,2,1,0.15249619569008677,False
RS_RS06330,HAD family hydrolase,UNRESOLVED,unknown,0,E_cons_core,0,0.7529815309141711,0.2013559402403523,0.5,0.0,296,0,196.37,3,3,1,5,0.10134237683239063,False
RS_RS06335,sn-glycerol-3-phosphate ABC transporter substrate-binding protein UgpB,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho,0,0.2030461367125049,0.8361266217720082,0.0,1.0,439,1,195.06,3,3,0,107,0.10231796947848958,True
RS_RS06340,sn-glycerol-3-phosphate ABC transporter permease UgpA,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3105852509603097,0.7338719149863759,0.074074074074074,2.0,294,1,193.89,3,3,13,128,0.1167232076659243,True
RS_RS06345,sn-glycerol-3-phosphate ABC transporter permease UgpE,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3508853829935912,0.6942759543053985,0.1111111111111111,2.0,283,1,193.02,3,3,21,125,0.2054554199769643,True
RS_RS06350,sn-glycerol-3-phosphate import ATP-binding protein UgpC,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_redundancy|E_dnds,1,0.3947960103679758,0.5769586944594814,0.1794871794871795,6.0,366,1,192.01,3,3,96,300,0.07912240145916377,True
RS_RS06355,glycerophosphodiester phosphodiesterase,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3994982428825148,0.524447738338935,0.1578947368421052,1.0,253,1,191.09,3,3,15,67,0.1739668083206238,True
RS_RS06360,2-oxoglutarate dehydrogenase E1 component,UNRESOLVED,unknown,0,E_cons_core,1,0.8961699207542735,0.09339683757403731,0.9722222222222222,0.0,954,1,188.99,3,3,40,1,0.11317277763996264,False
RS_RS06365,2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.9470385345181632,0.033153618692272006,0.9473684210526316,2.0,419,1,186.79,3,3,107,3,,False
RS_RS06370,dihydrolipoyl dehydrogenase,UNRESOLVED,unknown,0,E_cons_core,1,0.93098428598101,0.04999330721315425,0.902439024390244,3.0,479,1,185.38,3,3,144,9,0.14137227117716444,False
RS_RS06375,cell division protein ZapE,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|E_dnds|P_rogue,0,0.2920827212578988,0.7286427466734795,0.0909090909090909,0.0,366,1,184.02,3,3,5,33,0.096077131772531,True
RS_RS06380,2-phosphosulfolactate phosphatase,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2429391969553347,0.7541245263526335,0.0,0.0,283,0,183.04,3,3,0,3,,True
RS_RS06385,heavy metal translocating P-type ATPase,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2761071758868166,0.7093131324637281,0.2439024390243902,2.0,848,1,181.16,3,3,35,110,0.11729629743085296,True
RS_RS06390,cbb3-type cytochrome oxidase assembly protein CcoS,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.8965708481322587,0.06981908849808392,0.6666666666666666,0.0,59,1,179.79,3,3,16,6,,False
RS_RS06395,cytochrome-c oxidase%2C cbb3-type subunit I,CONFIDENT_NONESSENTIAL,non-essential,1,N_score|E_dnds,0,0.3529981350033294,0.7118789128238073,0.1923076923076923,1.0,486,1,178.86,3,3,5,44,0.03754652287691287,True
RS_RS06400,cytochrome-c oxidase%2C cbb3-type subunit II,UNRESOLVED,unknown,0,E_geometry,0,0.6299252692392006,0.35443202429561266,0.36,0.0,224,1,177.78,3,3,10,28,,False
RS_RS06405,cbb3-type cytochrome oxidase subunit 3,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|E_ortho|P_rogue,0,0.3081573271672391,0.7531660319838872,0.0,0.0,61,1,177.35,3,3,3,0,0.148166362690806,False
RS_RS06410,cytochrome-c oxidase%2C cbb3-type subunit III,UNRESOLVED,unknown,0,E_geometry,0,0.5522430721748463,0.45186717200707444,0.32,0.0,315,1,176.78,3,3,9,30,0.10194931792411696,False
RS_RS06415,cytochrome c oxidase accessory protein CcoG,ROGUE_SUSPECT,unknown,0,N_score|E_dnds|P_rogue,0,0.2083646901414174,0.8233648354168015,0.037037037037037,0.0,488,1,175.58,3,3,2,49,0.07252979794286128,False
RS_RS06420,membrane protein,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|E_dnds|P_rogue,1,0.2939350468022809,0.6673118130858536,0.0,0.0,77,1,174.7,3,3,3,1,0.0841764318945965,False
