organism,locus_tag,gene_name,essential,source,source_url
spneT4,SP_2238,rlmH,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_2239,htrA,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0532,blpJ,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_2004,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0049,vanZ,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0137,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1357,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0139,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1358,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1756,asp4,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1759,secA2,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_2016,nadC,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1634,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0817,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_2021,bglB,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0265,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_2022,celB,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1892,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0823,hisM,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0151,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0152,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0195,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1644,Dtd,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1150,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1238,UvrB,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0831,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0029,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0030,ccs16,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1481,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0031,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1480,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0287,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0429,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1653,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0564,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0477,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1184,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1249,GuaC,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1657,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1658,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0570,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1253,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0707,ccmA,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0753,livF,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0174,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0183,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1258,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0176,ribAB,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0048,purN,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1836,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1796,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0093,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0582,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1840,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_2058,tgt,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1451,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1804,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1002,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0059,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0060,GanA,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1808,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1936,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0063,ManZ,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1277,PyrB,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0919,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0324,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1728,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0524,blpT,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1281,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_2136,pcpA,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0069,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_2073,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0071,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0072,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1327,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1691,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0074,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0929,rluD,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1823,mgtC,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1340,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_2127,tktA2,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1565,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0123,ccs1,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0082,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0083,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1830,phoU,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_2130,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1032,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0089,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0088,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1172,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1795,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0989,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1393,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1039,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0096,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0496,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0586,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0099,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1718,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1587,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0912,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0636,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0371,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0772,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0595,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0596,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1057,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0163,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1681,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_2116,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1464,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0781,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1602,PhnA,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0243,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1336,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1948,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_2169,AdcA,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0119,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0699,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1824,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1611,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0979,pepF,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0124,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0126,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0906,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1109,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1216,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1791,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1588,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1805,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1531,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0535,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1579,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_2235,comE,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1449,CppA,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_2237,comC,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1816,trpG,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0270,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1585,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0726,thiD,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1406,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1547,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1894,gtfA,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1146,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1276,CarA,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1523,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1899,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0981,prsA,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0603,vncR,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_2193,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_1946,plcR,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
spneT4,SP_0560,,0,Zhu 2019 (via ShinyOmics),https://raw.githubusercontent.com/dsurujon/ShinyOmics/master/data/metadata/T4_metadata.csv
