locus_tag,product,tier,predicted_call,measured_essential,score_all_combined,conservation,n_paralogs,gene_len_aa,n_sisters,absent_all_sisters,rogue_suspect
RS_RS05880,glutamate--tRNA ligase,CONFIDENT_ESSENTIAL,essential,1,0.953484851589802,1.0,0.0,466,3,False,False
RS_RS05915,MATE family efflux transporter,CONFIDENT_NONESSENTIAL,non-essential,0,0.2240048297140709,0.025,3.0,449,3,False,False
RS_RS05920,ArnT family glycosyltransferase,CONFIDENT_ESSENTIAL,essential,1,0.8768776381813771,0.8,0.0,599,3,False,False
RS_RS05925,type B 50S ribosomal protein L31,CONFIDENT_ESSENTIAL,essential,1,0.9733019745970866,0.9736842105263158,0.0,88,3,False,False
RS_RS05930,hypothetical protein,PHENOTYPE_REQUIRED,unknown,0,0.272964456852818,0.0,0.0,188,1,False,False
RS_RS05935,M90 family metallopeptidase,PHENOTYPE_REQUIRED,unknown,0,0.2773140361468799,0.037037037037037,0.0,289,3,False,True
RS_RS05940,LuxR C-terminal-related transcriptional regulator,PHENOTYPE_REQUIRED,unknown,1,0.7270224683150948,0.4210526315789473,11.0,223,3,False,False
RS_RS05945,sigma-54 dependent transcriptional regulator,PHENOTYPE_REQUIRED,unknown,1,0.4606387622351299,0.2631578947368421,5.0,459,3,False,False
RS_RS05950,transcription termination factor Rho,CONFIDENT_ESSENTIAL,essential,1,0.9544278434961098,0.9696969696969696,0.0,421,3,False,False
RS_RS05955,thioredoxin TrxA,CONFIDENT_ESSENTIAL,essential,1,0.9461856297616388,0.8205128205128205,0.0,109,3,False,False
RS_RS05960,PD-(D/E)XK nuclease family protein,PHENOTYPE_REQUIRED,unknown,1,0.501216146242935,0.5,0.0,963,3,False,False
RS_RS05965,UvrD-helicase domain-containing protein,PHENOTYPE_REQUIRED,unknown,1,0.5709465622796408,0.6363636363636364,0.0,1178,3,False,False
RS_RS05970,DNA polymerase III subunit gamma/tau,CONFIDENT_ESSENTIAL,essential,1,0.9323940944006358,1.0,0.0,729,3,False,False
RS_RS05975,YbaB/EbfC family nucleoid-associated protein,CONFIDENT_ESSENTIAL,essential,1,0.8942573725131011,0.6666666666666666,0.0,116,3,False,False
RS_RS05980,recombination mediator RecR,PHENOTYPE_REQUIRED,unknown,0,0.3378265683627563,0.0769230769230769,0.0,208,3,False,True
RS_RS05985,carbohydrate porin,PHENOTYPE_REQUIRED,unknown,0,0.2010589370532606,0.0,0.0,474,3,False,True
RS_RS05990,LysR substrate-binding domain-containing protein,CONFIDENT_ESSENTIAL,essential,1,0.8899290803087457,0.6097560975609756,57.0,307,3,False,False
RS_RS05995,CaiB/BaiF CoA transferase family protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.2370625813599048,0.0303030303030303,2.0,403,3,False,False
RS_RS06000,ABC transporter substrate-binding protein,PHENOTYPE_REQUIRED,unknown,0,0.2980637997223856,0.0769230769230769,2.0,350,3,False,False
RS_RS06005,ABC transporter ATP-binding protein,PHENOTYPE_REQUIRED,unknown,1,0.545115603867386,0.28125,3.0,271,3,False,False
RS_RS06010,ABC transporter permease,PHENOTYPE_REQUIRED,unknown,0,0.5519151567107983,0.28125,3.0,264,3,False,False
RS_RS06015,TetR/AcrR family transcriptional regulator,CONFIDENT_ESSENTIAL,essential,0,0.8241967387264778,0.5365853658536586,15.0,210,3,False,False
RS_RS06020,alkene reductase,PHENOTYPE_REQUIRED,unknown,1,0.272198776046117,0.054054054054054,3.0,369,3,False,False
RS_RS06025,NADPH:quinone oxidoreductase family protein,PHENOTYPE_REQUIRED,unknown,0,0.6476901135116683,0.358974358974359,14.0,325,3,False,False
RS_RS06030,5'/3'-nucleotidase SurE,PHENOTYPE_REQUIRED,unknown,0,0.3307207448476266,0.0789473684210526,0.0,252,3,False,True
RS_RS06035,protein-L-isoaspartate(D-aspartate) O-methyltransferase,PHENOTYPE_REQUIRED,unknown,0,0.577288629793528,0.3333333333333333,0.0,322,3,False,False
RS_RS06040,peptidoglycan DD-metalloendopeptidase family protein,PHENOTYPE_REQUIRED,unknown,0,0.7079410114138146,0.44,0.0,276,3,False,False
RS_RS06045,RNA polymerase sigma factor RpoS,PHENOTYPE_REQUIRED,unknown,0,0.4221475824532004,0.2068965517241379,0.0,378,3,False,False
RS_RS06050,endonuclease/exonuclease/phosphatase family protein,PHENOTYPE_REQUIRED,unknown,0,0.2568014795040212,0.0,0.0,290,3,False,True
RS_RS06055,23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD,PHENOTYPE_REQUIRED,unknown,0,0.2046724529573459,0.0,0.0,451,3,False,True
RS_RS06060,Bax inhibitor-1/YccA family protein,PHENOTYPE_REQUIRED,unknown,0,0.4617951897125006,0.1764705882352941,0.0,234,3,False,False
RS_RS06065,nucleoside-diphosphate kinase,CONFIDENT_ESSENTIAL,essential,1,0.9406719078962686,0.8048780487804879,0.0,142,3,False,False
RS_RS06070,23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN,PHENOTYPE_REQUIRED,unknown,0,0.3412327873413252,0.1282051282051282,0.0,384,3,False,False
RS_RS06075,type IV pilus biogenesis/stability protein PilW,PHENOTYPE_REQUIRED,unknown,1,0.348383136955136,0.0952380952380952,0.0,264,3,False,True
RS_RS06080,helix-turn-helix domain-containing protein,PHENOTYPE_REQUIRED,unknown,1,0.3936009451721375,0.1785714285714285,0.0,368,3,False,False
RS_RS06085,flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase,CONFIDENT_ESSENTIAL,essential,1,0.9591894460804724,1.0,0.0,432,3,False,False
RS_RS06090,histidine--tRNA ligase,CONFIDENT_ESSENTIAL,essential,1,0.9498924596466384,0.951219512195122,0.0,441,3,False,False
RS_RS06095,YfgM family protein,PHENOTYPE_REQUIRED,unknown,1,0.7166870070727459,0.4230769230769231,0.0,212,3,False,False
RS_RS06100,outer membrane protein assembly factor BamB,PHENOTYPE_REQUIRED,unknown,1,0.7941120926327626,0.5806451612903226,0.0,389,3,False,False
RS_RS06105,ribosome biogenesis GTPase Der,CONFIDENT_ESSENTIAL,essential,1,0.9590423780092688,1.0,0.0,448,3,False,False
RS_RS06110,RNA chaperone Hfq,CONFIDENT_ESSENTIAL,essential,1,0.9485617509497128,0.8064516129032258,0.0,80,3,False,False
RS_RS06115,GTPase HflX,PHENOTYPE_REQUIRED,unknown,0,0.285313555028014,0.081081081081081,0.0,418,3,False,True
RS_RS06120,FtsH protease activity modulator HflK,PHENOTYPE_REQUIRED,unknown,0,0.3713047931836716,0.1818181818181818,0.0,460,3,False,False
RS_RS06125,protease modulator HflC,PHENOTYPE_REQUIRED,unknown,1,0.4911532171892749,0.2307692307692307,2.0,305,3,False,False
RS_RS06130,DUF2065 domain-containing protein,PHENOTYPE_REQUIRED,unknown,1,0.5993246945395609,0.25,0.0,67,3,False,False
RS_RS06135,ATP phosphoribosyltransferase regulatory subunit,PHENOTYPE_REQUIRED,unknown,1,0.4855424237989865,0.2631578947368421,0.0,387,3,False,False
RS_RS06140,adenylosuccinate synthase,CONFIDENT_ESSENTIAL,essential,1,0.8989693228063995,0.7804878048780488,0.0,447,3,False,False
RS_RS06145,phosphoribosyltransferase,PHENOTYPE_REQUIRED,unknown,0,0.3313569795830801,0.0476190476190476,0.0,194,3,False,True
RS_RS06155,ribonuclease R,PHENOTYPE_REQUIRED,unknown,0,0.1363772740211746,0.0256410256410256,0.0,864,3,False,True
RS_RS06160,23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB,PHENOTYPE_REQUIRED,unknown,0,0.3743770100094278,0.1081081081081081,0.0,250,3,False,False
RS_RS06165,SIR2 family NAD-dependent protein deacylase,PHENOTYPE_REQUIRED,unknown,0,0.3539847202020436,0.0909090909090909,0.0,250,3,False,True
RS_RS06170,transaldolase,PHENOTYPE_REQUIRED,unknown,0,0.4873926432802877,0.225,0.0,320,3,False,False
RS_RS06175,ribose-5-phosphate isomerase RpiA,CONFIDENT_ESSENTIAL,essential,1,0.939403383807093,0.8285714285714286,0.0,229,3,False,False
RS_RS06180,NCS1 family nucleobase:cation symporter-1,PHENOTYPE_REQUIRED,unknown,0,0.2298880704963485,0.0416666666666666,0.0,503,3,False,True
RS_RS06185,methyl-accepting chemotaxis protein,PHENOTYPE_REQUIRED,unknown,1,0.2908034295063117,0.1034482758620689,8.0,515,3,False,False
RS_RS06190,oxidative damage protection protein,PHENOTYPE_REQUIRED,unknown,1,0.5833613989808722,0.2307692307692307,0.0,92,3,False,False
RS_RS06200,5-deoxy-glucuronate isomerase,PHENOTYPE_REQUIRED,unknown,0,0.2686242844838392,0.0,0.0,272,3,False,True
RS_RS06205,myo-inosose-2 dehydratase,PHENOTYPE_REQUIRED,unknown,0,0.3106084979578073,0.0555555555555555,1.0,310,3,False,False
RS_RS06210,3D-(3%2C5/4)-trihydroxycyclohexane-1%2C2-dione acylhydrolase (decyclizing),PHENOTYPE_REQUIRED,unknown,0,0.1723288583685781,0.0,0.0,628,3,False,True
RS_RS06215,bifunctional 5-dehydro-2-deoxygluconokinase/5-dehydro-2-deoxyphosphogluconate aldolase,PHENOTYPE_REQUIRED,unknown,0,0.1663051201310778,0.0,0.0,651,3,False,True
RS_RS06220,sugar ABC transporter substrate-binding protein,PHENOTYPE_REQUIRED,unknown,1,0.375253952768262,0.1290322580645161,2.0,310,3,False,False
RS_RS06225,sugar ABC transporter ATP-binding protein,PHENOTYPE_REQUIRED,unknown,0,0.4614317868863976,0.2682926829268293,8.0,510,3,False,False
RS_RS06230,ABC transporter permease,PHENOTYPE_REQUIRED,unknown,0,0.4301892404274251,0.1923076923076923,3.0,342,3,False,False
RS_RS06235,sugar phosphate isomerase/epimerase family protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.2476721997646966,0.0,0.0,304,0,True,False
RS_RS06240,TIM barrel protein,PHENOTYPE_REQUIRED,unknown,0,0.3608341736236495,0.1111111111111111,0.0,274,3,False,False
RS_RS06245,Gfo/Idh/MocA family protein,PHENOTYPE_REQUIRED,unknown,0,0.4538838267481247,0.2121212121212121,4.0,338,3,False,False
RS_RS06250,TIM barrel protein,PHENOTYPE_REQUIRED,unknown,0,0.2941049975867592,0.0555555555555555,1.0,309,3,False,False
RS_RS06255,Gfo/Idh/MocA family protein,PHENOTYPE_REQUIRED,unknown,0,0.4311914160407586,0.2121212121212121,4.0,391,3,False,False
RS_RS06260,MurR/RpiR family transcriptional regulator,PHENOTYPE_REQUIRED,unknown,1,0.3844467346715715,0.1333333333333333,4.0,293,3,False,False
RS_RS06265,amino-acid N-acetyltransferase,PHENOTYPE_REQUIRED,unknown,1,0.5221941564772061,0.32,0.0,466,3,False,False
RS_RS06270,ATP-dependent RNA helicase HrpA,PHENOTYPE_REQUIRED,unknown,0,0.0597386427239534,0.0,0.0,1332,3,False,True
RS_RS06275,cytochrome D1 domain-containing protein,PHENOTYPE_REQUIRED,unknown,1,0.234978874134169,0.0,0.0,331,3,False,True
RS_RS06280,polysaccharide deacetylase family protein,PHENOTYPE_REQUIRED,unknown,0,0.2471523350190845,0.0,0.0,274,3,False,True
RS_RS06285,sterol desaturase family protein,PHENOTYPE_REQUIRED,unknown,0,0.2347030537394792,0.0,0.0,325,3,False,True
RS_RS06290,EI24 domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.2455954289954456,0.0,0.0,286,3,False,True
RS_RS06295,competence/damage-inducible protein A,PHENOTYPE_REQUIRED,unknown,0,0.247480993159246,0.0,0.0,273,3,False,True
RS_RS06300,rhodanese-like domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.4023609134329758,0.1111111111111111,1.0,159,3,False,False
RS_RS06305,3-hydroxylaminophenol mutase,CONFIDENT_ESSENTIAL,essential,1,0.8468709735752601,0.6923076923076923,1.0,472,3,False,False
RS_RS06310,hypothetical protein,PHENOTYPE_REQUIRED,unknown,0,0.278905890956735,0.0,0.0,171,3,False,True
RS_RS06315,nitrogen regulation protein NR(II),PHENOTYPE_REQUIRED,unknown,0,0.2597870511745502,0.0606060606060606,0.0,401,3,False,True
RS_RS06320,nitrogen regulation protein NR(I),PHENOTYPE_REQUIRED,unknown,1,0.4354582970773011,0.2631578947368421,5.0,503,3,False,False
RS_RS06325,hypothetical protein,PHENOTYPE_REQUIRED,unknown,0,0.3104303034118821,0.0,0.0,109,3,False,True
RS_RS06330,HAD family hydrolase,PHENOTYPE_REQUIRED,unknown,0,0.7529815309141711,0.5,0.0,296,3,False,False
RS_RS06335,sn-glycerol-3-phosphate ABC transporter substrate-binding protein UgpB,CONFIDENT_NONESSENTIAL,non-essential,0,0.2030461367125049,0.0,1.0,439,3,False,False
RS_RS06340,sn-glycerol-3-phosphate ABC transporter permease UgpA,PHENOTYPE_REQUIRED,unknown,0,0.3105852509603097,0.074074074074074,2.0,294,3,False,False
RS_RS06345,sn-glycerol-3-phosphate ABC transporter permease UgpE,PHENOTYPE_REQUIRED,unknown,0,0.3508853829935912,0.1111111111111111,2.0,283,3,False,False
RS_RS06350,sn-glycerol-3-phosphate import ATP-binding protein UgpC,PHENOTYPE_REQUIRED,unknown,1,0.3947960103679758,0.1794871794871795,6.0,366,3,False,False
RS_RS06355,glycerophosphodiester phosphodiesterase,PHENOTYPE_REQUIRED,unknown,0,0.3994982428825148,0.1578947368421052,1.0,253,3,False,False
RS_RS06360,2-oxoglutarate dehydrogenase E1 component,CONFIDENT_ESSENTIAL,essential,1,0.8961699207542735,0.9722222222222222,0.0,954,3,False,False
RS_RS06365,2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase,CONFIDENT_ESSENTIAL,essential,1,0.9470385345181632,0.9473684210526316,2.0,419,3,False,False
RS_RS06370,dihydrolipoyl dehydrogenase,CONFIDENT_ESSENTIAL,essential,1,0.93098428598101,0.902439024390244,3.0,479,3,False,False
RS_RS06375,cell division protein ZapE,PHENOTYPE_REQUIRED,unknown,0,0.2920827212578988,0.0909090909090909,0.0,366,3,False,True
RS_RS06380,2-phosphosulfolactate phosphatase,PHENOTYPE_REQUIRED,unknown,0,0.2429391969553347,0.0,0.0,283,3,False,True
RS_RS06385,heavy metal translocating P-type ATPase,PHENOTYPE_REQUIRED,unknown,0,0.2761071758868166,0.2439024390243902,2.0,848,3,False,False
RS_RS06390,cbb3-type cytochrome oxidase assembly protein CcoS,CONFIDENT_ESSENTIAL,essential,1,0.8965708481322587,0.6666666666666666,0.0,59,3,False,False
RS_RS06395,cytochrome-c oxidase%2C cbb3-type subunit I,PHENOTYPE_REQUIRED,unknown,0,0.3529981350033294,0.1923076923076923,1.0,486,3,False,False
RS_RS06400,cytochrome-c oxidase%2C cbb3-type subunit II,PHENOTYPE_REQUIRED,unknown,0,0.6299252692392006,0.36,0.0,224,3,False,False
RS_RS06405,cbb3-type cytochrome oxidase subunit 3,PHENOTYPE_REQUIRED,unknown,0,0.3081573271672391,0.0,0.0,61,3,False,True
RS_RS06410,cytochrome-c oxidase%2C cbb3-type subunit III,PHENOTYPE_REQUIRED,unknown,0,0.5522430721748463,0.32,0.0,315,3,False,False
RS_RS06415,cytochrome c oxidase accessory protein CcoG,PHENOTYPE_REQUIRED,unknown,0,0.2083646901414174,0.037037037037037,0.0,488,3,False,True
RS_RS06420,membrane protein,PHENOTYPE_REQUIRED,unknown,1,0.2939350468022809,0.0,0.0,77,3,False,True
RS_RS06425,hypothetical protein,PHENOTYPE_REQUIRED,unknown,0,0.2989570957608666,0.0,0.0,85,3,False,True
RS_RS06430,fumarate/nitrate reduction transcriptional regulator Fnr,PHENOTYPE_REQUIRED,unknown,0,0.7987927898846726,0.5384615384615384,3.0,243,3,False,False
RS_RS06435,sulfite exporter TauE/SafE family protein,PHENOTYPE_REQUIRED,unknown,0,0.5869880692091606,0.3333333333333333,0.0,249,3,False,False
RS_RS06440,SMC-Scp complex subunit ScpB,PHENOTYPE_REQUIRED,unknown,1,0.6049686600200571,0.3703703703703703,0.0,305,3,False,False
RS_RS06445,pseudouridine synthase,PHENOTYPE_REQUIRED,unknown,0,0.154011861383838,0.0,0.0,599,3,False,True
RS_RS06450,ribosome maturation factor RimP,CONFIDENT_ESSENTIAL,essential,1,0.9351275550221096,0.8157894736842105,0.0,163,3,False,False
RS_RS06455,transcription termination factor NusA,CONFIDENT_ESSENTIAL,essential,1,0.8600350368632436,0.7435897435897436,0.0,492,3,False,False
RS_RS06460,translation initiation factor IF-2,CONFIDENT_ESSENTIAL,essential,1,0.8999279108590694,1.0,0.0,965,3,False,False
RS_RS06465,30S ribosome-binding factor RbfA,CONFIDENT_ESSENTIAL,essential,1,0.935882630359933,0.8108108108108109,0.0,124,3,False,False
RS_RS06470,tRNA pseudouridine(55) synthase TruB,PHENOTYPE_REQUIRED,unknown,0,0.2670316669288555,0.0606060606060606,0.0,315,3,False,True
RS_RS06475,DHA2 family efflux MFS transporter permease subunit,CONFIDENT_NONESSENTIAL,non-essential,1,0.2063918966380756,0.0256410256410256,8.0,519,3,False,False
RS_RS06480,HlyD family secretion protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.2206056415674774,0.0263157894736842,4.0,429,3,False,False
RS_RS06485,AdeC/AdeK/OprM family multidrug efflux complex outer membrane factor,PHENOTYPE_REQUIRED,unknown,0,0.4515652619341916,0.2631578947368421,19.0,510,3,False,False
RS_RS06490,MarR family winged helix-turn-helix transcriptional regulator,PHENOTYPE_REQUIRED,unknown,1,0.7846763841771592,0.4871794871794871,13.0,171,3,False,False
RS_RS06495,translational GTPase TypA,PHENOTYPE_REQUIRED,unknown,1,0.5390929977767815,0.4210526315789473,0.0,607,3,False,False
RS_RS06505,enoyl-CoA hydratase/isomerase family protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.2290125627192788,0.0384615384615384,1.0,377,3,False,False
RS_RS06510,tRNA dihydrouridine(20/20a) synthase DusA,PHENOTYPE_REQUIRED,unknown,0,0.2078437497408321,0.0,0.0,345,3,False,True
RS_RS06525,DUF4440 domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.2804404410454165,0.0,0.0,130,3,False,True
RS_RS06530,dipeptidase,PHENOTYPE_REQUIRED,unknown,0,0.1547463149962158,0.0,0.0,576,3,False,True
RS_RS06540,transcriptional repressor LexA,CONFIDENT_ESSENTIAL,essential,1,0.8454987059741401,0.625,0.0,217,3,False,False
RS_RS06545,ferredoxin--NADP reductase,PHENOTYPE_REQUIRED,unknown,1,0.7646347157117351,0.5294117647058824,0.0,259,3,False,False
RS_RS06550,asparaginase,PHENOTYPE_REQUIRED,unknown,0,0.2620472996778784,0.0666666666666666,0.0,332,3,False,True
RS_RS06555,30S ribosomal protein S6,CONFIDENT_ESSENTIAL,essential,1,0.9709500155164956,1.0,0.0,123,3,False,False
RS_RS06560,primosomal replication protein N,CONFIDENT_ESSENTIAL,essential,1,0.9710683578604018,1.0,0.0,109,3,False,False
RS_RS06565,30S ribosomal protein S18,CONFIDENT_ESSENTIAL,essential,1,0.9651349310490348,0.9487179487179488,0.0,93,3,False,False
RS_RS06570,50S ribosomal protein L9,CONFIDENT_ESSENTIAL,essential,1,0.835861416582766,0.5945945945945946,0.0,151,3,False,False
RS_RS06575,replicative DNA helicase,CONFIDENT_ESSENTIAL,essential,1,0.9501433836227162,1.0,0.0,464,3,False,False
RS_RS06580,DUF47 domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.5012386614516625,0.25,0.0,209,3,False,False
RS_RS06585,inorganic phosphate transporter,PHENOTYPE_REQUIRED,unknown,0,0.5985006605097737,0.3888888888888889,0.0,337,3,False,False
RS_RS06590,C40 family peptidase,PHENOTYPE_REQUIRED,unknown,0,0.2318902332051926,0.0,0.0,259,3,False,True
RS_RS06595,hypothetical protein,PHENOTYPE_REQUIRED,unknown,0,0.3929653670938198,0.125,0.0,142,3,False,False
RS_RS06600,PhoH family protein,PHENOTYPE_REQUIRED,unknown,0,0.1578875449086385,0.0,0.0,573,3,False,True
RS_RS06605,peroxiredoxin,PHENOTYPE_REQUIRED,unknown,1,0.3127818397168634,0.0512820512820512,0.0,155,3,False,True
RS_RS06610,4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase,PHENOTYPE_REQUIRED,unknown,1,0.5283593344767862,0.3076923076923077,0.0,298,3,False,False
RS_RS06615,bifunctional UDP-4-keto-pentose/UDP-xylose synthase,CONFIDENT_ESSENTIAL,essential,1,0.9095796856119314,0.8048780487804879,3.0,352,3,False,False
RS_RS06620,formyltransferase,PHENOTYPE_REQUIRED,unknown,1,0.6534133033798565,0.4285714285714285,0.0,312,3,False,False
RS_RS06625,glycosyltransferase,PHENOTYPE_REQUIRED,unknown,1,0.544547966593359,0.3333333333333333,0.0,333,3,False,False
RS_RS06630,DegT/DnrJ/EryC1/StrS family aminotransferase,PHENOTYPE_REQUIRED,unknown,1,0.4952626917370138,0.3076923076923077,1.0,387,3,False,False
RS_RS06635,SMR family transporter,PHENOTYPE_REQUIRED,unknown,1,0.7545789507322915,0.4666666666666667,0.0,124,3,False,False
RS_RS06640,glycosyltransferase family 39 protein,PHENOTYPE_REQUIRED,unknown,1,0.2752651215052189,0.16,0.0,557,3,False,False
RS_RS06645,Mth938-like domain-containing protein,PHENOTYPE_REQUIRED,unknown,1,0.5076190063462989,0.2307692307692307,0.0,127,3,False,False
RS_RS06650,pyridoxal phosphate-dependent aminotransferase,PHENOTYPE_REQUIRED,unknown,0,0.3661058066697462,0.1951219512195122,7.0,414,3,False,False
RS_RS06655,homoserine dehydrogenase,PHENOTYPE_REQUIRED,unknown,1,0.763295297391709,0.6071428571428571,0.0,440,3,False,False
RS_RS06660,threonine synthase,PHENOTYPE_REQUIRED,unknown,1,0.7319914883663933,0.5833333333333334,0.0,482,3,False,False
RS_RS06665,uracil-DNA glycosylase family protein,PHENOTYPE_REQUIRED,unknown,0,0.3025601207837555,0.0833333333333333,0.0,206,3,False,True
RS_RS06670,molybdopterin molybdotransferase MoeA,CONFIDENT_NONESSENTIAL,non-essential,0,0.2533735554480087,0.1,1.0,420,3,False,False
RS_RS06675,molybdopterin converting factor subunit 1,PHENOTYPE_REQUIRED,unknown,1,0.7943111267974644,0.53125,0.0,86,3,False,False
RS_RS06680,molybdenum cofactor biosynthesis protein MoaE,PHENOTYPE_REQUIRED,unknown,0,0.4432669983690423,0.2051282051282051,0.0,177,3,False,False
RS_RS06685,fluoride efflux transporter CrcB,PHENOTYPE_REQUIRED,unknown,0,0.4444796435211476,0.1891891891891892,0.0,127,3,False,False
RS_RS06690,3-hydroxybutyrate oligomer hydrolase family protein,PHENOTYPE_REQUIRED,unknown,0,0.1171153668212542,0.0,0.0,726,3,False,True
RS_RS06695,ATP-dependent chaperone ClpB,PHENOTYPE_REQUIRED,unknown,0,0.0972199609063215,0.0,0.0,863,3,False,True
RS_RS06700,sulfate ABC transporter substrate-binding protein,PHENOTYPE_REQUIRED,unknown,0,0.1967227597212603,0.0,0.0,337,3,False,True
RS_RS06705,NADPH-dependent FMN reductase,PHENOTYPE_REQUIRED,unknown,0,0.3071297013562411,0.0952380952380952,0.0,215,3,False,True
RS_RS06710,aliphatic sulfonate ABC transporter substrate-binding protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.25473869216103,0.0769230769230769,2.0,337,3,False,False
RS_RS06715,FMNH2-dependent alkanesulfonate monooxygenase,PHENOTYPE_REQUIRED,unknown,0,0.1798135799582367,0.0,0.0,388,3,False,True
RS_RS06720,aliphatic sulfonate ABC transporter permease SsuC,PHENOTYPE_REQUIRED,unknown,0,0.493802099698173,0.28125,3.0,265,3,False,False
