pid	reaction_id	reaction	category	PREDICTED_GENE	is_real_gene	copied	starved	n_examples	top_similarity	compartment_ok	compartments	reason
393	R-HSA-1614605		transition	ETHE1	True	False	False	12	0.278	True	mitochondrial inner membrane;mitochondrial matrix	Non-heme iron persulfide dioxygenase oxidising the protein-bound sulfane sulfur with O2 and water to sulfite.
394	R-HSA-162590		transition	TNPO3	True	False	True	0	0.000	True	cytosol;nucleoplasm	Karyopherin-mediated translocation of the HIV pre-integration complex from cytosol through the nuclear pore into the nucleoplasm.
395	R-HSA-1614614		transition	CTH	True	False	True	4	0.200	True	cytosol	PLP-dependent alpha,beta-elimination of cysteine giving pyruvate, ammonium and hydrogen sulfide.
396	R-HSA-1614567		transition	CTH	True	False	True	2	0.143	True	cytosol	Condensation of two homocysteine molecules with loss of H2S to form homolanthionine, a side reaction of cystathionine gamma-lyase.
397	R-HSA-1614546		transition	SLC25A10	True	False	True	2	0.143	True	cytosol;mitochondrial matrix	Inner-membrane dicarboxylate carrier exchanging cytosolic malate for matrix sulfate.
398	R-HSA-1614524		transition	CBS	True	False	True	2	0.167	True	cytosol	PLP/heme-dependent beta-replacement condensing serine with homocysteine to cystathionine with loss of water.
399	R-HSA-1614654		transition	BHMT	True	False	True	3	0.333	True	cytosol	Zinc-dependent transfer of a methyl group from betaine to homocysteine, giving methionine and dimethylglycine.
400	R-HSA-1614591		transition	CTH	True	False	True	0	0.000	True	cytosol	PLP-dependent beta-replacement condensing two L-cysteines into the thioether lanthionine with release of H2S, the cystathionine gamma-lyase side activity.
401	R-HSA-1614544		transition	SUOX	True	False	False	12	0.200	True	mitochondrial matrix	Molybdopterin sulfite oxidase converting sulfite to sulfate, here with O2 as the terminal electron acceptor giving H2O2.
402	R-HSA-1614645		transition	CDO1	True	False	False	12	0.200	True	cytosol	Non-heme iron dioxygenase adding both atoms of O2 to the cysteine thiol to give cysteine sulfinate (3-sulfinoalanine).
403	R-HSA-162797		transition	PIGZ	True	False	True	0	0.000	True	lumenal side of endoplasmic reticulum membrane	Adds the fourth (side-branch) alpha-mannose from DolP-Man onto Man3 of the GPI precursor.
404	R-HSA-162730		transition	PIGA	True	False	False	12	0.200	True	cytoplasmic side of endoplasmic reticulum membrane;cytosol;endoplasmic reticulum membrane	Catalytic subunit of the GPI-GlcNAc transferase that transfers GlcNAc from UDP-GlcNAc onto phosphatidylinositol on the cytoplasmic ER face.
405	R-HSA-162830		transition	PIGM	True	False	True	0	0.000	True	endoplasmic reticulum membrane;lumenal side of endoplasmic reticulum membrane	Transfers the first alpha1-4 mannose from DolP-Man onto glucosaminyl-acyl-PI in the ER lumen.
406	R-HSA-162729		transition	PGAP1	True	False	True	11	0.143	True	endoplasmic reticulum lumen;endoplasmic reticulum membrane	GPI inositol-deacylase that hydrolyses the ester-linked fatty acid off the inositol ring of the newly attached GPI anchor.
407	R-HSA-162873		transition	PIGV	True	False	True	0	0.000	True	endoplasmic reticulum membrane;lumenal side of endoplasmic reticulum membrane	Transfers the second alpha1-6 mannose from DolP-Man onto the EtNP-bearing first mannose of the GPI intermediate.
408	R-HSA-163069		transition	PIGO	True	False	True	0	0.000	True	endoplasmic reticulum membrane;lumenal side of endoplasmic reticulum membrane	Transfers ethanolamine phosphate from phosphatidylethanolamine onto the terminal mannose, generating the bridging EtNP and DAG.
409	R-HSA-162721		transition	DPM1	True	False	True	0	0.000	True	cytoplasmic side of endoplasmic reticulum membrane;cytosol	Catalytic subunit of dolichol-phosphate mannose synthase, transferring mannose from GDP-Man to DolP on the cytosolic ER face.
410	R-HSA-162836		transition	PIGK	True	False	True	0	0.000	True	endoplasmic reticulum lumen;endoplasmic reticulum membrane;lumenal side of endoplasmic reticulum membrane	Catalytic cysteine-protease subunit of the GPI transamidase that cleaves the C-terminal signal peptide and forms the amide bond to the GPI ethanolamine.
411	R-HSA-162798		transition	PIGN	True	False	True	0	0.000	True	endoplasmic reticulum membrane;lumenal side of endoplasmic reticulum membrane	Transfers ethanolamine phosphate from PE onto the first mannose of the GPI intermediate, releasing diacylglycerol.
412	R-HSA-162821		transition	PIGB	True	False	True	0	0.000	True	endoplasmic reticulum membrane;lumenal side of endoplasmic reticulum membrane	Transfers the third alpha1-2 mannose from DolP-Man onto the Man2 GPI intermediate.
413	R-HSA-162914		transition	NMT1	True	False	False	12	0.143	True	cytosol	N-myristoyltransferase forming the amide bond between myristoyl-CoA and an N-terminal glycine of the substrate protein.
414	R-HSA-1630304		transition	GALNS	True	False	True	4	0.333	True	lysosomal lumen	Lysosomal galactose/N-acetylgalactosamine-6-sulfatase removing the 6-O-sulfate from the terminal galactose of keratan-sulfate oligosaccharides.
415	R-HSA-1630306		transition	GLB1	True	False	True	4	0.143	True	lysosomal lumen	Lysosomal acid beta-galactosidase hydrolysing the terminal beta-linked galactose once its sulfate has been removed.
416	R-HSA-162857		transition	PIGL	True	False	True	0	0.000	True	cytoplasmic side of endoplasmic reticulum membrane;cytosol	GlcNAc-PI de-N-acetylase hydrolysing the N-acetyl group to free acetate and the free amine of glucosaminyl-PI.
417	R-HSA-162742		transition	PIGK	True	False	True	0	0.000	True	lumenal side of endoplasmic reticulum membrane	The completed EtNP-Man3 GPI precursor is consumed by the transamidase, whose catalytic thioester-forming subunit is PIGK.
418	R-HSA-162683		transition	PIGW	True	False	False	12	0.333	True	cytoplasmic side of endoplasmic reticulum membrane;cytosol	Inositol acyltransferase esterifying a fatty acyl group from acyl-CoA onto the 2-position of the inositol of glucosaminyl-PI.
419	R-HSA-163099		transition	TERT	True	True	True	1	0.143	True	nucleoplasm	The telomerase catalytic subunit positions and base-pairs the RNA template with the 3' G-strand overhang before nucleotide addition.
420	R-HSA-163120		transition	RTEL1	True	False	False	12	0.333	True	nucleoplasm	ATP-dependent helicase that unwinds the telomerase RNA:DNA hybrid and releases the enzyme from the extended telomere end.
421	R-HSA-163215		transition	SLC25A5	True	False	False	12	1.000	True	cytosol;mitochondrial matrix	Inner-membrane adenine nucleotide translocase performing the 1:1 electrogenic ATP-out/ADP-in antiport.
422	R-HSA-163489		transition	PPP2CA	True	False	True	1	1.000	True	cytosol	Ser/Thr protein phosphatase 2A catalytic subunit hydrolysing the PKA-installed phosphoserines of hormone-sensitive lipase.
423	R-HSA-163688		transition	PPP2CA	True	True	False	12	0.400	False	nucleoplasm	PP2A catalytic subunit removes the PKA-installed phosphothreonine from ChREBP, the glucose-activated dephosphorylation step.
424	R-HSA-1640164		transition	SMPD3	True	False	True	0	0.000	True	cytosol;plasma membrane	Neutral, Mg2+-dependent sphingomyelin phosphodiesterase at the inner leaflet of the plasma membrane, releasing ceramide and phosphocholine.
425	R-HSA-163820		transition	GGCX	True	False	False	12	0.167	True	endoplasmic reticulum lumen	Vitamin K-dependent gamma-glutamyl carboxylase adding CO2 to Glu residues while oxidising menaquinone hydroquinone to its 2,3-epoxide.
426	R-HSA-1638845		transition	CERK	True	False	True	0	0.000	True	cytosol;plasma membrane	Ceramide kinase transferring the gamma-phosphate of ATP onto the primary hydroxyl of ceramide to give ceramide-1-phosphate.
427	R-HSA-163810		transition	GGCX	True	False	False	12	0.167	True	endoplasmic reticulum lumen	Same vitamin K epoxidase-coupled carboxylation, here installing the 11 Gla residues on the GAS6 Gla domain.
428	R-HSA-1638032		transition	GNS	True	False	True	4	0.333	True	lysosomal lumen	Lysosomal N-acetylglucosamine-6-sulfatase hydrolysing the 6-O-sulfate ester from the non-reducing terminal GlcNAc.
429	R-HSA-1638053		transition	HEXB	True	False	True	4	0.143	True	lysosomal lumen	Lysosomal beta-N-acetylhexosaminidase releasing the now-desulfated terminal beta-GlcNAc from the oligosaccharide chain.
430	R-HSA-164056		transition	PPP2CA	True	True	False	12	0.400	False	nucleoplasm	PP2A catalytic subunit hydrolyses the AMPK/PKA phosphoserine on ChREBP, licensing its nuclear activity.
431	R-HSA-1638104		transition	UGCG	True	False	True	4	0.250	True	Golgi lumen;Golgi membrane	Ceramide glucosyltransferase transferring glucose from UDP-Glc to the C1 hydroxyl of ceramide at the Golgi membrane.
432	R-HSA-164510		transition	CD4	True	False	True	0	0.000	True	extracellular region	Receptor binding itself drives the gp120 conformational rearrangement that unmasks the bridging-sheet coreceptor site; no enzymatic bond change occurs.
433	R-HSA-164504		transition	TERT	True	False	False	12	0.200	False	cytosol	RNA-templated DNA polymerisation extending a primer with dNTPs and releasing PPi; the only human enzyme with reverse-transcriptase chemistry.
434	R-HSA-164512		transition	RAD52	True	False	True	0	0.000	False	cytosol	Complementary single-strand annealing of the PBS sequences; RAD52 is the human single-strand annealing catalyst for that reaction type.
435	R-HSA-164515		transition	CXCR4	True	False	True	0	0.000	True	extracellular region	Coreceptor engagement supplies the conformational trigger that converts gp41 to its fusion-competent prehairpin state.
436	R-HSA-164523		transition	PSIP1	True	False	True	0	0.000	True	nucleoplasm	LEDGF/p75 tethers the integrase-viral DNA complex to chromatin and stimulates the strand-transfer joining of viral 3'-OH ends to host DNA.
437	R-HSA-164514		transition	BANF1	True	False	True	0	0.000	False	cytosol	BAF bridges viral DNA within the preintegration complex, promoting integrase loading onto the DNA ends.
438	R-HSA-164519		transition	RNASEH1	True	False	True	0	0.000	True	cytosol	Endonucleolytic nicking of the RNA strand within an RNA:DNA hybrid, the human ribonuclease H activity.
439	R-HSA-164513		transition	POLD1	True	False	True	0	0.000	False	cytosol	DNA-templated, primer-extending DNA polymerisation initiating plus-strand synthesis from the polypurine tract primer.
440	R-HSA-164522		transition	MRE11	True	False	True	0	0.000	False	cytosol	Endonucleolytic trimming of the DNA 3' ends to expose recessed CA-3'OH; MRE11 is the human nuclease with that DNA-end processing chemistry.
441	R-HSA-164505		transition	POLD1	True	False	True	0	0.000	False	cytosol	Strand-displacement DNA synthesis past the PBS producing the discontinuous plus-strand flap.
442	R-HSA-164500		transition	CCR5	True	False	True	0	0.000	True	extracellular region	Chemokine coreceptor binding to the CD4-primed gp120 drives the conformational change that exposes gp41.
443	R-HSA-164521		transition	CD4	True	False	True	0	0.000	True	extracellular region	Receptor-anchored Env holds gp41 so its fusion peptide can insert into the target membrane; a protein-conformational, not catalytic, step.
444	R-HSA-164503		transition	RAD52	True	False	True	0	0.000	False	cytosol	First strand transfer requires annealing of the nascent minus-strand R region to the 3' R of the template, i.e. single-strand annealing chemistry.
445	R-HSA-164520		transition	TERT	True	False	True	0	0.000	False	cytosol	Resumption of RNA-templated DNA synthesis from the transferred 3' end, human reverse-transcriptase-type polymerisation.
446	R-HSA-164508		transition	CD4	True	False	True	0	0.000	True	extracellular region	Receptor-tethered gp41 collapses into the six-helix hairpin; the host receptor provides the anchoring, no bond chemistry is catalysed.
447	R-HSA-164528		transition	RNASEH1	True	False	True	0	0.000	True	cytosol	Processive degradation of the RNA strand of the RNA:DNA replication intermediate by ribonuclease H.
448	R-HSA-165026		transition	SLC22A5	True	False	False	12	0.500	True	cytosol;extracellular region	OCTN2 is the high-affinity Na+-coupled symporter that imports carnitine across the plasma membrane.
449	R-HSA-164620		transition	TERT	True	True	True	2	0.143	True	nucleoplasm	Translocation and re-base-pairing of the telomerase RNA template on the newly extended G-strand, performed by the telomerase catalytic subunit.
450	R-HSA-165195		transition	TPT1	True	False	True	0	0.000	True	cytosol;lysosomal membrane	Guanine-nucleotide exchange on the small GTPase RHEB at the lysosomal membrane (GDP release/GTP loading), the GEF step upstream of mTORC1.
451	R-HSA-1655443		transition	CSAD	True	False	False	12	0.250	True	cytosol	PLP-dependent alpha-decarboxylation of cysteine sulfinate (3-sulfinoalanine) to hypotaurine with CO2 loss.
452	R-HSA-165182		transition	AKT1	True	False	True	1	0.333	True	cytosol	ATP-dependent Ser/Thr phosphorylation of TSC2 within the TSC1:TSC2 complex that inactivates its RHEB-GAP function.
453	R-HSA-1655453		transition	FMO1	True	False	False	12	0.400	True	cytosol	NADPH- and O2-dependent flavin monooxygenase oxidation of hypotaurine's sulfinate to the sulfonate of taurine.
454	R-HSA-1650808		transition	P4HA1	True	False	True	7	0.500	True	endoplasmic reticulum lumen	2-oxoglutarate/O2-dependent Fe(II) dioxygenase hydroxylating collagen propeptide prolines at C4, with the P4HB beta-subunit as its partner.
455	R-HSA-165162		transition	AKT1	True	True	True	2	0.333	True	cytosol	Multisite phosphorylation of free TSC2 at the canonical S939/S1130/T1462 PKB consensus sites.
456	R-HSA-1655842		transition	MBTPS1	True	False	True	0	0.000	True	Golgi membrane	Site-1 subtilisin-like protease cleaving the SREBP luminal loop in the Golgi, releasing SCAP from the cleaved SREBF precursor.
457	R-HSA-1655851		transition	MBTPS2	True	False	True	0	0.000	True	Golgi membrane;cytosol	Site-2 intramembrane zinc metalloprotease cutting the SREBP transmembrane segment to free the cytosolic bHLH domain.
458	R-HSA-166038		transition	LBP	True	False	True	0	0.000	True	extracellular region;plasma membrane	Lipid-transfer/chaperone activity that catalytically hands off monomeric LPS from the LBP complex onto GPI-anchored CD14.
459	R-HSA-166753		transition	MASP2	True	False	True	0	0.000	True	extracellular region	Serine-protease cleavage of the C4 scissile Arg bond into the C4a anaphylatoxin and thioester-exposed C4b in the lectin activation route.
460	R-HSA-166726		transition	MASP1	True	False	True	0	0.000	False	plasma membrane	Autolytic zymogen activation on carbohydrate-bound MBL/ficolin, cleaving the MASP CCP-SP linker to generate active proteases.
461	R-HSA-167014		transition	SAR1A	True	False	True	0	0.000	True	Golgi lumen;endoplasmic reticulum lumen	GTP-hydrolysis-driven COPII budding that carries soluble pro-beta-NGF cargo from the ER lumen to the Golgi lumen.
462	R-HSA-167076		transition	POLR2A	True	False	True	0	0.000	True	nucleoplasm	Intrinsic conformational transition of the RNA Pol II catalytic core into the sequence-induced paused elongation state.
463	R-HSA-167019		transition	NTRK1	True	False	True	0	0.000	True	cytosol;plasma membrane	Receptor tyrosine kinase autophosphorylation-dependent trans-phosphorylation of the docked SHC adaptor on tyrosine.
464	R-HSA-166792		transition	MASP2	True	False	True	0	0.000	True	extracellular region	Serine-protease cleavage of C2 into the C2a catalytic fragment and C2b, supplying the C3-convertase protease subunit.
465	R-HSA-167150		transition	POLR2A	True	False	True	0	0.000	True	nucleoplasm	Reversal of the paused polymerase conformation back into a catalytically competent processive elongation state.
466	R-HSA-167147		transition	NELFE	True	False	True	0	0.000	True	nucleoplasm	NELF-mediated premature termination in which the RRM-bearing subunit grips the nascent RNA and drives release of the aborted transcript.
467	R-HSA-167133		transition	POLR2A	True	False	True	0	0.000	True	nucleoplasm	Allosteric activation of the bound capping-enzyme guanylyltransferase by the Ser5-phosphorylated Pol II CTD heptads.
468	R-HSA-167148		transition	TCEA1	True	False	True	0	0.000	True	nucleoplasm	TFIIS stimulates the polymerase intrinsic RNA endonuclease to trim the backtracked 3' end and rescue the arrested complex.
